sigma_A_over_omega,K_over_omega,positive_fraction,negative_fraction
3.03030303,5.03030303,0.8924,0.026
3.090909091,5.03030303,0.8692,0.0324
3.151515152,5.03030303,0.8624,0.0318
3.212121212,5.03030303,0.83,0.031
3.272727273,5.03030303,0.7818,0.0356
3.333333333,5.03030303,0.7238,0.038
3.393939394,5.03030303,0.6576,0.037
3.454545455,5.03030303,0.6624,0.0354
3.515151515,5.03030303,0.5916,0.0298
3.575757576,5.03030303,0.549,0.0376
3.636363636,5.03030303,0.4936,0.0354
3.696969697,5.03030303,0.4054,0.0264
3.757575758,5.03030303,0.3472,0.0248
3.818181818,5.03030303,0.3314,0.0214
3.878787879,5.03030303,0.3146,0.0268
3.939393939,5.03030303,0.3212,0.0262
4,5.03030303,0.271,0.0232
4.060606061,5.03030303,0.2218,0.0174
4.121212121,5.03030303,0.2016,0.0208
4.181818182,5.03030303,0.151,0.0114
4.242424242,5.03030303,0.1418,0.0136
4.303030303,5.03030303,0.101,0.0076
4.363636364,5.03030303,0.065,0.007
4.424242424,5.03030303,0.063,0.003
4.484848485,5.03030303,0.0686,0.0098
4.545454545,5.03030303,0.0482,0
4.606060606,5.03030303,0.0346,0.0054
4.666666667,5.03030303,0.029,0
4.727272727,5.03030303,0.0344,0.005
4.787878788,5.03030303,0.0332,0.0066
4.848484848,5.03030303,0.0148,0
4.909090909,5.03030303,0.0146,0
4.96969697,5.03030303,0,0
5.03030303,5.03030303,0,0
5.090909091,5.03030303,0,0
5.151515152,5.03030303,0,0
5.212121212,5.03030303,0,0
5.272727273,5.03030303,0,0
5.333333333,5.03030303,0,0
5.393939394,5.03030303,0,0
5.454545455,5.03030303,0,0
5.515151515,5.03030303,0,0
5.575757576,5.03030303,0,0
5.636363636,5.03030303,0,0
5.696969697,5.03030303,0,0
5.757575758,5.03030303,0,0
5.818181818,5.03030303,0,0
5.878787879,5.03030303,0,0
5.939393939,5.03030303,0,0
6,5.03030303,0,0
0,5.090909091,1,0
0.06060606061,5.090909091,1,0
0.1212121212,5.090909091,1,0
0.1818181818,5.090909091,1,0
0.2424242424,5.090909091,1,0
0.303030303,5.090909091,1,0
0.3636363636,5.090909091,1,0
0.4242424242,5.090909091,1,0
0.4848484848,5.090909091,1,0
0.5454545455,5.090909091,1,0
0.6060606061,5.090909091,1,0
0.6666666667,5.090909091,1,0
0.7272727273,5.090909091,1,0
0.7878787879,5.090909091,1,0
0.8484848485,5.090909091,1,0
0.9090909091,5.090909091,1,0
0.9696969697,5.090909091,1,0
1.03030303,5.090909091,1,0
1.090909091,5.090909091,1,0
1.151515152,5.090909091,1,0
1.212121212,5.090909091,1,0
1.272727273,5.090909091,1,0
1.333333333,5.090909091,1,0
1.393939394,5.090909091,1,0
1.454545455,5.090909091,0.9998,0.0002
1.515151515,5.090909091,0.9996,0
1.575757576,5.090909091,0.9996,0.0004
1.636363636,5.090909091,0.9996,0.0004
1.696969697,5.090909091,1,0
1.757575758,5.090909091,0.9994,0.0004
1.818181818,5.090909091,0.9994,0.0006
1.878787879,5.090909091,0.9984,0.0012
1.939393939,5.090909091,0.9984,0.0012
2,5.090909091,0.9964,0.0026
2.060606061,5.090909091,0.995,0.0038
2.121212121,5.090909091,0.9968,0.002
2.181818182,5.090909091,0.994,0.0042
2.242424242,5.090909091,0.994,0.0044
2.303030303,5.090909091,0.9902,0.0062
2.363636364,5.090909091,0.9892,0.0076
2.424242424,5.090909091,0.989,0.007
2.484848485,5.090909091,0.9828,0.0116
2.545454545,5.090909091,0.982,0.0108
2.606060606,5.090909091,0.978,0.0108
2.666666667,5.090909091,0.9776,0.0146
2.727272727,5.090909091,0.971,0.0162
2.787878788,5.090909091,0.9718,0.0158
2.848484848,5.090909091,0.9686,0.0186
2.909090909,5.090909091,0.9424,0.0208
2.96969697,5.090909091,0.905,0.0224
3.03030303,5.090909091,0.8954,0.0228
3.090909091,5.090909091,0.8704,0.0268
3.151515152,5.090909091,0.8704,0.0276
3.212121212,5.090909091,0.8212,0.03
3.272727273,5.090909091,0.7806,0.0348
3.333333333,5.090909091,0.7442,0.0306
3.393939394,5.090909091,0.6586,0.0314
3.454545455,5.090909091,0.6698,0.031
3.515151515,5.090909091,0.5932,0.0278
3.575757576,5.090909091,0.5678,0.0274
3.636363636,5.090909091,0.501,0.0314
3.696969697,5.090909091,0.4058,0.0308
3.757575758,5.090909091,0.355,0.0232
3.818181818,5.090909091,0.3292,0.0196
3.878787879,5.090909091,0.3102,0.0254
3.939393939,5.090909091,0.3182,0.0258
4,5.090909091,0.2734,0.0226
4.060606061,5.090909091,0.2178,0.0156
4.121212121,5.090909091,0.1824,0.0124
4.181818182,5.090909091,0.1318,0.0056
4.242424242,5.090909091,0.1388,0.0112
4.303030303,5.090909091,0.0968,0.005
4.363636364,5.090909091,0.068,0.0076
4.424242424,5.090909091,0.0604,0.0004
4.484848485,5.090909091,0.0674,0.0082
4.545454545,5.090909091,0.0468,0.0006
4.606060606,5.090909091,0.0322,0.007
4.666666667,5.090909091,0.0316,0.0014
4.727272727,5.090909091,0.035,0.0034
4.787878788,5.090909091,0.017,0.003
4.848484848,5.090909091,0.0148,0
4.909090909,5.090909091,0.0146,0
4.96969697,5.090909091,0,0
5.03030303,5.090909091,0,0
5.090909091,5.090909091,0,0
5.151515152,5.090909091,0,0
5.212121212,5.090909091,0,0
5.272727273,5.090909091,0,0
5.333333333,5.090909091,0,0
5.393939394,5.090909091,0,0
5.454545455,5.090909091,0,0
5.515151515,5.090909091,0,0
5.575757576,5.090909091,0,0
5.636363636,5.090909091,0,0
5.696969697,5.090909091,0,0
5.757575758,5.090909091,0,0
5.818181818,5.090909091,0,0
5.878787879,5.090909091,0,0
5.939393939,5.090909091,0,0
6,5.090909091,0,0
0,5.151515152,1,0
0.06060606061,5.151515152,1,0
0.1212121212,5.151515152,1,0
0.1818181818,5.151515152,1,0
0.2424242424,5.151515152,1,0
0.303030303,5.151515152,1,0
0.3636363636,5.151515152,1,0
0.4242424242,5.151515152,1,0
0.4848484848,5.151515152,1,0
0.5454545455,5.151515152,1,0
0.6060606061,5.151515152,1,0
0.6666666667,5.151515152,1,0
0.7272727273,5.151515152,1,0
0.7878787879,5.151515152,1,0
0.8484848485,5.151515152,1,0
0.9090909091,5.151515152,1,0
0.9696969697,5.151515152,1,0
1.03030303,5.151515152,1,0
1.090909091,5.151515152,1,0
1.151515152,5.151515152,1,0
1.212121212,5.151515152,1,0
1.272727273,5.151515152,1,0
1.333333333,5.151515152,1,0
1.393939394,5.151515152,1,0
1.454545455,5.151515152,0.9998,0.0002
1.515151515,5.151515152,0.9996,0.0002
1.575757576,5.151515152,0.9996,0
1.636363636,5.151515152,0.9996,0.0004
1.696969697,5.151515152,0.9998,0.0002
1.757575758,5.151515152,0.9996,0.0004
1.818181818,5.151515152,0.9996,0.0004
1.878787879,5.151515152,0.999,0.0006
1.939393939,5.151515152,0.9982,0.0016
2,5.151515152,0.998,0.0014
2.060606061,5.151515152,0.9956,0.004
2.121212121,5.151515152,0.9958,0.0022
2.181818182,5.151515152,0.9942,0.0042
2.242424242,5.151515152,0.994,0.0042
2.303030303,5.151515152,0.992,0.004
2.363636364,5.151515152,0.99,0.007
2.424242424,5.151515152,0.9872,0.0072
2.484848485,5.151515152,0.9856,0.011
2.545454545,5.151515152,0.9866,0.0088
2.606060606,5.151515152,0.9794,0.0118
2.666666667,5.151515152,0.9794,0.0152
2.727272727,5.151515152,0.9752,0.0168
2.787878788,5.151515152,0.9674,0.022
2.848484848,5.151515152,0.9718,0.017
2.909090909,5.151515152,0.9436,0.02
2.96969697,5.151515152,0.9044,0.0226
3.03030303,5.151515152,0.9004,0.0224
3.090909091,5.151515152,0.876,0.0318
3.151515152,5.151515152,0.8764,0.024
3.212121212,5.151515152,0.8286,0.034
3.272727273,5.151515152,0.8008,0.0252
3.333333333,5.151515152,0.78,0.035
3.393939394,5.151515152,0.6818,0.0348
3.454545455,5.151515152,0.6626,0.0342
3.515151515,5.151515152,0.6012,0.0312
3.575757576,5.151515152,0.5566,0.0316
3.636363636,5.151515152,0.4978,0.0304
3.696969697,5.151515152,0.4086,0.0252
3.757575758,5.151515152,0.3198,0.0214
3.818181818,5.151515152,0.3268,0.0158
3.878787879,5.151515152,0.315,0.024
3.939393939,5.151515152,0.3184,0.023
4,5.151515152,0.2818,0.0246
4.060606061,5.151515152,0.2362,0.0162
4.121212121,5.151515152,0.192,0.0202
4.181818182,5.151515152,0.1372,0.0086
4.242424242,5.151515152,0.139,0.007
4.303030303,5.151515152,0.0852,0.0056
4.363636364,5.151515152,0.0708,0.0092
4.424242424,5.151515152,0.0614,0
4.484848485,5.151515152,0.0656,0.005
4.545454545,5.151515152,0.0482,0.0032
4.606060606,5.151515152,0.0312,0.0058
4.666666667,5.151515152,0.029,0
4.727272727,5.151515152,0.0312,0.0024
4.787878788,5.151515152,0.017,0.003
4.848484848,5.151515152,0.0148,0
4.909090909,5.151515152,0.0178,0.0022
4.96969697,5.151515152,0,0
5.03030303,5.151515152,0,0
5.090909091,5.151515152,0,0
5.151515152,5.151515152,0,0
5.212121212,5.151515152,0,0
5.272727273,5.151515152,0,0
5.333333333,5.151515152,0,0
5.393939394,5.151515152,0,0
5.454545455,5.151515152,0,0
5.515151515,5.151515152,0,0
5.575757576,5.151515152,0,0
5.636363636,5.151515152,0,0
5.696969697,5.151515152,0,0
5.757575758,5.151515152,0,0
5.818181818,5.151515152,0,0
5.878787879,5.151515152,0,0
5.939393939,5.151515152,0,0
6,5.151515152,0,0
0,5.212121212,1,0
0.06060606061,5.212121212,1,0
0.1212121212,5.212121212,1,0
0.1818181818,5.212121212,1,0
0.2424242424,5.212121212,1,0
0.303030303,5.212121212,1,0
0.3636363636,5.212121212,1,0
0.4242424242,5.212121212,1,0
0.4848484848,5.212121212,1,0
0.5454545455,5.212121212,1,0
0.6060606061,5.212121212,1,0
0.6666666667,5.212121212,1,0
0.7272727273,5.212121212,1,0
0.7878787879,5.212121212,1,0
0.8484848485,5.212121212,1,0
0.9090909091,5.212121212,1,0
0.9696969697,5.212121212,1,0
1.03030303,5.212121212,1,0
1.090909091,5.212121212,1,0
1.151515152,5.212121212,1,0
1.212121212,5.212121212,1,0
1.272727273,5.212121212,1,0
1.333333333,5.212121212,1,0
1.393939394,5.212121212,1,0
1.454545455,5.212121212,0.9998,0.0002
1.515151515,5.212121212,0.9998,0.0002
1.575757576,5.212121212,0.9996,0
1.636363636,5.212121212,0.9996,0.0004
1.696969697,5.212121212,0.9996,0.0004
1.757575758,5.212121212,0.9992,0.0006
1.818181818,5.212121212,0.9994,0.0004
1.878787879,5.212121212,0.9994,0
1.939393939,5.212121212,0.9982,0.0016
2,5.212121212,0.9988,0.0008
2.060606061,5.212121212,0.9974,0.0022
2.121212121,5.212121212,0.9958,0.0026
2.181818182,5.212121212,0.9944,0.004
2.242424242,5.212121212,0.9936,0.0038
2.303030303,5.212121212,0.9922,0.0056
2.363636364,5.212121212,0.9914,0.0068
2.424242424,5.212121212,0.9908,0.0076
2.484848485,5.212121212,0.988,0.0096
2.545454545,5.212121212,0.9866,0.0088
2.606060606,5.212121212,0.981,0.0082
2.666666667,5.212121212,0.9802,0.0148
2.727272727,5.212121212,0.978,0.014
2.787878788,5.212121212,0.97,0.019
2.848484848,5.212121212,0.9738,0.0196
2.909090909,5.212121212,0.9474,0.0166
2.96969697,5.212121212,0.9058,0.0204
3.03030303,5.212121212,0.9048,0.0202
3.090909091,5.212121212,0.8934,0.03
3.151515152,5.212121212,0.8772,0.0268
3.212121212,5.212121212,0.8262,0.0332
3.272727273,5.212121212,0.8036,0.0278
3.333333333,5.212121212,0.7782,0.032
3.393939394,5.212121212,0.6848,0.0302
3.454545455,5.212121212,0.6646,0.0278
3.515151515,5.212121212,0.603,0.0244
3.575757576,5.212121212,0.5726,0.0284
3.636363636,5.212121212,0.5068,0.03
3.696969697,5.212121212,0.409,0.0206
3.757575758,5.212121212,0.3412,0.0226
3.818181818,5.212121212,0.3254,0.0238
3.878787879,5.212121212,0.3132,0.027
3.939393939,5.212121212,0.3144,0.014
4,5.212121212,0.275,0.0186
4.060606061,5.212121212,0.2266,0.0174
4.121212121,5.212121212,0.1836,0.0136
4.181818182,5.212121212,0.1414,0.0124
4.242424242,5.212121212,0.136,0.0094
4.303030303,5.212121212,0.088,0.0056
4.363636364,5.212121212,0.069,0.0072
4.424242424,5.212121212,0.0674,0.0042
4.484848485,5.212121212,0.0482,0.0056
4.545454545,5.212121212,0.051,0.0048
4.606060606,5.212121212,0.0346,0.0054
4.666666667,5.212121212,0.0292,0
4.727272727,5.212121212,0.0176,0.0024
4.787878788,5.212121212,0.0188,0
4.848484848,5.212121212,0.0178,0.002
4.909090909,5.212121212,0.0148,0
4.96969697,5.212121212,0,0
5.03030303,5.212121212,0,0
5.090909091,5.212121212,0,0
5.151515152,5.212121212,0,0
5.212121212,5.212121212,0,0
5.272727273,5.212121212,0,0
5.333333333,5.212121212,0,0
5.393939394,5.212121212,0,0
5.454545455,5.212121212,0,0
5.515151515,5.212121212,0,0
5.575757576,5.212121212,0,0
5.636363636,5.212121212,0,0
5.696969697,5.212121212,0,0
5.757575758,5.212121212,0,0
5.818181818,5.212121212,0,0
5.878787879,5.212121212,0,0
5.939393939,5.212121212,0,0
6,5.212121212,0,0
0,5.272727273,1,0
0.06060606061,5.272727273,1,0
0.1212121212,5.272727273,1,0
0.1818181818,5.272727273,1,0
0.2424242424,5.272727273,1,0
0.303030303,5.272727273,1,0
0.3636363636,5.272727273,1,0
0.4242424242,5.272727273,1,0
0.4848484848,5.272727273,1,0
0.5454545455,5.272727273,1,0
0.6060606061,5.272727273,1,0
0.6666666667,5.272727273,1,0
0.7272727273,5.272727273,1,0
0.7878787879,5.272727273,1,0
0.8484848485,5.272727273,1,0
0.9090909091,5.272727273,1,0
0.9696969697,5.272727273,1,0
1.03030303,5.272727273,1,0
1.090909091,5.272727273,1,0
1.151515152,5.272727273,1,0
1.212121212,5.272727273,1,0
1.272727273,5.272727273,1,0
1.333333333,5.272727273,1,0
1.393939394,5.272727273,1,0
1.454545455,5.272727273,0.9998,0.0002
1.515151515,5.272727273,0.9998,0.0002
1.575757576,5.272727273,0.9996,0
1.636363636,5.272727273,0.9996,0.0002
1.696969697,5.272727273,0.9996,0.0004
1.757575758,5.272727273,0.9996,0.0002
1.818181818,5.272727273,0.9994,0.0006
1.878787879,5.272727273,0.9994,0
1.939393939,5.272727273,0.9984,0.0012
2,5.272727273,0.9984,0.0008
2.060606061,5.272727273,0.9974,0.0022
2.121212121,5.272727273,0.9962,0.0022
2.181818182,5.272727273,0.9944,0.0044
2.242424242,5.272727273,0.9932,0.0058
2.303030303,5.272727273,0.994,0.004
2.363636364,5.272727273,0.9916,0.0068
2.424242424,5.272727273,0.9916,0.0036
2.484848485,5.272727273,0.9884,0.0088
2.545454545,5.272727273,0.9866,0.0084
2.606060606,5.272727273,0.9834,0.0102
2.666666667,5.272727273,0.9788,0.0156
2.727272727,5.272727273,0.981,0.0124
2.787878788,5.272727273,0.9722,0.0152
2.848484848,5.272727273,0.9716,0.0208
2.909090909,5.272727273,0.9672,0.0168
2.96969697,5.272727273,0.9064,0.0174
3.03030303,5.272727273,0.8984,0.0256
3.090909091,5.272727273,0.897,0.0248
3.151515152,5.272727273,0.8778,0.027
3.212121212,5.272727273,0.8332,0.0236
3.272727273,5.272727273,0.8068,0.0244
3.333333333,5.272727273,0.7844,0.0282
3.393939394,5.272727273,0.6866,0.0258
3.454545455,5.272727273,0.673,0.0232
3.515151515,5.272727273,0.608,0.0206
3.575757576,5.272727273,0.5628,0.0238
3.636363636,5.272727273,0.4814,0.026
3.696969697,5.272727273,0.4458,0.02
3.757575758,5.272727273,0.3438,0.018
3.818181818,5.272727273,0.3242,0.0276
3.878787879,5.272727273,0.325,0.0282
3.939393939,5.272727273,0.318,0.0158
4,5.272727273,0.2768,0.0162
4.060606061,5.272727273,0.2292,0.0238
4.121212121,5.272727273,0.188,0.0168
4.181818182,5.272727273,0.1374,0.011
4.242424242,5.272727273,0.1188,0.0048
4.303030303,5.272727273,0.0862,0.006
4.363636364,5.272727273,0.0678,0.0062
4.424242424,5.272727273,0.0676,0.0068
4.484848485,5.272727273,0.05,0.0038
4.545454545,5.272727273,0.0462,0
4.606060606,5.272727273,0.0316,0.0022
4.666666667,5.272727273,0.0158,0.0002
4.727272727,5.272727273,0.019,0
4.787878788,5.272727273,0.018,0.0014
4.848484848,5.272727273,0.0178,0.0022
4.909090909,5.272727273,0.0148,0
4.96969697,5.272727273,0,0
5.03030303,5.272727273,0,0
5.090909091,5.272727273,0,0
5.151515152,5.272727273,0,0
5.212121212,5.272727273,0,0
5.272727273,5.272727273,0,0
5.333333333,5.272727273,0,0
5.393939394,5.272727273,0,0
5.454545455,5.272727273,0,0
5.515151515,5.272727273,0,0
5.575757576,5.272727273,0,0
5.636363636,5.272727273,0,0
5.696969697,5.272727273,0,0
5.757575758,5.272727273,0,0
5.818181818,5.272727273,0,0
5.878787879,5.272727273,0,0
5.939393939,5.272727273,0,0
6,5.272727273,0,0
0,5.333333333,1,0
0.06060606061,5.333333333,1,0
0.1212121212,5.333333333,1,0
0.1818181818,5.333333333,1,0
0.2424242424,5.333333333,1,0
0.303030303,5.333333333,1,0
0.3636363636,5.333333333,1,0
0.4242424242,5.333333333,1,0
0.4848484848,5.333333333,1,0
0.5454545455,5.333333333,1,0
0.6060606061,5.333333333,1,0
0.6666666667,5.333333333,1,0
0.7272727273,5.333333333,1,0
0.7878787879,5.333333333,1,0
0.8484848485,5.333333333,1,0
0.9090909091,5.333333333,1,0
0.9696969697,5.333333333,1,0
1.03030303,5.333333333,1,0
1.090909091,5.333333333,1,0
1.151515152,5.333333333,1,0
1.212121212,5.333333333,1,0
1.272727273,5.333333333,1,0
1.333333333,5.333333333,1,0
1.393939394,5.333333333,1,0
1.454545455,5.333333333,0.9998,0.0002
1.515151515,5.333333333,1,0
1.575757576,5.333333333,0.9996,0.0002
1.636363636,5.333333333,0.9998,0.0002
1.696969697,5.333333333,0.9996,0.0004
1.757575758,5.333333333,0.9998,0.0002
1.818181818,5.333333333,0.9994,0.0004
1.878787879,5.333333333,0.9996,0.0002
1.939393939,5.333333333,0.9982,0.0012
2,5.333333333,0.9982,0.0014
2.060606061,5.333333333,0.9978,0.0016
2.121212121,5.333333333,0.996,0.003
2.181818182,5.333333333,0.9958,0.0032
2.242424242,5.333333333,0.9932,0.005
2.303030303,5.333333333,0.993,0.0048
2.363636364,5.333333333,0.9926,0.004
2.424242424,5.333333333,0.991,0.006
2.484848485,5.333333333,0.9902,0.0066
2.545454545,5.333333333,0.9884,0.0094
2.606060606,5.333333333,0.9832,0.0104
2.666666667,5.333333333,0.9804,0.0132
2.727272727,5.333333333,0.9802,0.0152
2.787878788,5.333333333,0.9754,0.016
2.848484848,5.333333333,0.971,0.0186
2.909090909,5.333333333,0.9692,0.0152
2.96969697,5.333333333,0.9072,0.02
3.03030303,5.333333333,0.9036,0.0206
3.090909091,5.333333333,0.9002,0.02
3.151515152,5.333333333,0.8782,0.0242
3.212121212,5.333333333,0.8328,0.0262
3.272727273,5.333333333,0.8078,0.0256
3.333333333,5.333333333,0.7918,0.024
3.393939394,5.333333333,0.6896,0.0276
3.454545455,5.333333333,0.6698,0.0228
3.515151515,5.333333333,0.6104,0.0256
3.575757576,5.333333333,0.568,0.0178
3.636363636,5.333333333,0.4896,0.026
3.696969697,5.333333333,0.433,0.0242
3.757575758,5.333333333,0.3456,0.0188
3.818181818,5.333333333,0.325,0.0228
3.878787879,5.333333333,0.3174,0.0228
3.939393939,5.333333333,0.3114,0.0182
4,5.333333333,0.2676,0.013
4.060606061,5.333333333,0.247,0.0192
4.121212121,5.333333333,0.1902,0.0166
4.181818182,5.333333333,0.136,0.0044
4.242424242,5.333333333,0.1254,0.006
4.303030303,5.333333333,0.0906,0.0046
4.363636364,5.333333333,0.0722,0.0054
4.424242424,5.333333333,0.0684,0.0046
4.484848485,5.333333333,0.0532,0.0068
4.545454545,5.333333333,0.0516,0.0044
4.606060606,5.333333333,0.032,0.002
4.666666667,5.333333333,0.0158,0
4.727272727,5.333333333,0.017,0
4.787878788,5.333333333,0.0178,0.0022
4.848484848,5.333333333,0.0154,0.0012
4.909090909,5.333333333,0.0154,0.0028
4.96969697,5.333333333,0,0
5.03030303,5.333333333,0,0
5.090909091,5.333333333,0,0
5.151515152,5.333333333,0,0
5.212121212,5.333333333,0,0
5.272727273,5.333333333,0,0
5.333333333,5.333333333,0,0
5.393939394,5.333333333,0,0
5.454545455,5.333333333,0,0
5.515151515,5.333333333,0,0
5.575757576,5.333333333,0,0
5.636363636,5.333333333,0,0
5.696969697,5.333333333,0,0
5.757575758,5.333333333,0,0
5.818181818,5.333333333,0,0
5.878787879,5.333333333,0,0
5.939393939,5.333333333,0,0
6,5.333333333,0,0
0,5.393939394,1,0
0.06060606061,5.393939394,1,0
0.1212121212,5.393939394,1,0
0.1818181818,5.393939394,1,0
0.2424242424,5.393939394,1,0
0.303030303,5.393939394,1,0
0.3636363636,5.393939394,1,0
0.4242424242,5.393939394,1,0
0.4848484848,5.393939394,1,0
0.5454545455,5.393939394,1,0
0.6060606061,5.393939394,1,0
0.6666666667,5.393939394,1,0
0.7272727273,5.393939394,1,0
0.7878787879,5.393939394,1,0
0.8484848485,5.393939394,1,0
0.9090909091,5.393939394,1,0
0.9696969697,5.393939394,1,0
1.03030303,5.393939394,1,0
1.090909091,5.393939394,1,0
1.151515152,5.393939394,1,0
1.212121212,5.393939394,1,0
1.272727273,5.393939394,1,0
1.333333333,5.393939394,1,0
1.393939394,5.393939394,1,0
1.454545455,5.393939394,0.9998,0.0002
1.515151515,5.393939394,1,0
1.575757576,5.393939394,0.9996,0.0002
1.636363636,5.393939394,0.9998,0.0002
1.696969697,5.393939394,0.9996,0.0004
1.757575758,5.393939394,0.9998,0.0002
1.818181818,5.393939394,0.9998,0.0002
1.878787879,5.393939394,0.9992,0.0008
1.939393939,5.393939394,0.9986,0.0006
2,5.393939394,0.9984,0.0016
2.060606061,5.393939394,0.9982,0.0008
2.121212121,5.393939394,0.9972,0.002
2.181818182,5.393939394,0.9958,0.0026
2.242424242,5.393939394,0.9954,0.0028
2.303030303,5.393939394,0.9934,0.0052
2.363636364,5.393939394,0.9928,0.005
2.424242424,5.393939394,0.9896,0.0072
2.484848485,5.393939394,0.99,0.006
2.545454545,5.393939394,0.9866,0.0096
2.606060606,5.393939394,0.9834,0.0088
2.666666667,5.393939394,0.981,0.01
2.727272727,5.393939394,0.9804,0.0132
2.787878788,5.393939394,0.978,0.015
2.848484848,5.393939394,0.9726,0.0166
2.909090909,5.393939394,0.972,0.0166
2.96969697,5.393939394,0.9084,0.0182
3.03030303,5.393939394,0.9138,0.015
3.090909091,5.393939394,0.9068,0.0236
3.151515152,5.393939394,0.8808,0.0206
3.212121212,5.393939394,0.8718,0.036
3.272727273,5.393939394,0.8094,0.0204
3.333333333,5.393939394,0.787,0.0266
3.393939394,5.393939394,0.691,0.0232
3.454545455,5.393939394,0.669,0.025
3.515151515,5.393939394,0.6322,0.027
3.575757576,5.393939394,0.5676,0.0204
3.636363636,5.393939394,0.5168,0.0212
3.696969697,5.393939394,0.4346,0.0212
3.757575758,5.393939394,0.344,0.0176
3.818181818,5.393939394,0.3254,0.0222
3.878787879,5.393939394,0.3154,0.0166
3.939393939,5.393939394,0.314,0.0218
4,5.393939394,0.266,0.0136
4.060606061,5.393939394,0.2652,0.0228
4.121212121,5.393939394,0.1728,0.0106
4.181818182,5.393939394,0.1416,0.0092
4.242424242,5.393939394,0.1256,0.0078
4.303030303,5.393939394,0.0892,0.0046
4.363636364,5.393939394,0.073,0.007
4.424242424,5.393939394,0.068,0.0026
4.484848485,5.393939394,0.0554,0.0022
4.545454545,5.393939394,0.0512,0.0048
4.606060606,5.393939394,0.032,0.002
4.666666667,5.393939394,0.018,0.0018
4.727272727,5.393939394,0.018,0.002
4.787878788,5.393939394,0.0156,0.0034
4.848484848,5.393939394,0.0176,0.0024
4.909090909,5.393939394,0.0154,0
4.96969697,5.393939394,0,0
5.03030303,5.393939394,0,0
5.090909091,5.393939394,0,0
