sigma_A_over_omega,K_over_omega,D
0.9090909091,0.4242424242,0.618585698
0.9696969697,0.4242424242,0.5874239295
1.03030303,0.4242424242,0.558561375
1.090909091,0.4242424242,0.5313398014
1.151515152,0.4242424242,0.5062109967
1.212121212,0.4242424242,0.4830204333
1.272727273,0.4242424242,0.4621224381
1.333333333,0.4242424242,0.4419235515
1.393939394,0.4242424242,0.4227066219
1.454545455,0.4242424242,0.4060708132
1.515151515,0.4242424242,0.3905895679
1.575757576,0.4242424242,0.3766406895
1.636363636,0.4242424242,0.3634913314
1.696969697,0.4242424242,0.3506208341
1.757575758,0.4242424242,0.3386989851
1.818181818,0.4242424242,0.3272497137
1.878787879,0.4242424242,0.3171448382
1.939393939,0.4242424242,0.3075976202
2,0.4242424242,0.2986616662
2.060606061,0.4242424242,0.2904101002
2.121212121,0.4242424242,0.2818888107
2.181818182,0.4242424242,0.2739546835
2.242424242,0.4242424242,0.266652389
2.303030303,0.4242424242,0.25970311
2.363636364,0.4242424242,0.252908405
2.424242424,0.4242424242,0.246881763
2.484848485,0.4242424242,0.2410356021
2.545454545,0.4242424242,0.235479792
2.606060606,0.4242424242,0.2304142291
2.666666667,0.4242424242,0.2253706552
2.727272727,0.4242424242,0.220632883
2.787878788,0.4242424242,0.2160032173
2.848484848,0.4242424242,0.2118912873
2.909090909,0.4242424242,0.2076290729
2.96969697,0.4242424242,0.2036068747
3.03030303,0.4242424242,0.1999370823
3.090909091,0.4242424242,0.1963581899
3.151515152,0.4242424242,0.1927443829
3.212121212,0.4242424242,0.1894010646
3.272727273,0.4242424242,0.1858627443
3.333333333,0.4242424242,0.1825454126
3.393939394,0.4242424242,0.1794804375
3.454545455,0.4242424242,0.1763158625
3.515151515,0.4242424242,0.1734322015
3.575757576,0.4242424242,0.1705744381
3.636363636,0.4242424242,0.1679084354
3.696969697,0.4242424242,0.165237758
3.757575758,0.4242424242,0.1626498186
3.818181818,0.4242424242,0.1601635587
3.878787879,0.4242424242,0.1577031953
3.939393939,0.4242424242,0.1554731972
4,0.4242424242,0.1532482723
4.060606061,0.4242424242,0.151049812
4.121212121,0.4242424242,0.1490901897
4.181818182,0.4242424242,0.1472524141
4.242424242,0.4242424242,0.1453765588
4.303030303,0.4242424242,0.143540788
4.363636364,0.4242424242,0.141644246
4.424242424,0.4242424242,0.1397346959
4.484848485,0.4242424242,0.1379695275
4.545454545,0.4242424242,0.1363093687
4.606060606,0.4242424242,0.1346916852
4.666666667,0.4242424242,0.1330250783
4.727272727,0.4242424242,0.1316232708
4.787878788,0.4242424242,0.130197344
4.848484848,0.4242424242,0.1287561733
4.909090909,0.4242424242,0.1274025703
4.96969697,0.4242424242,0.1260674646
5.03030303,0.4242424242,0.1248513488
5.090909091,0.4242424242,0.1234048575
5.151515152,0.4242424242,0.1220999291
5.212121212,0.4242424242,0.1206839193
5.272727273,0.4242424242,0.1194620219
5.333333333,0.4242424242,0.1182361672
5.393939394,0.4242424242,0.1169546264
5.454545455,0.4242424242,0.1156804481
5.515151515,0.4242424242,0.1144439105
5.575757576,0.4242424242,0.1132793147
5.636363636,0.4242424242,0.1121521206
5.696969697,0.4242424242,0.110994398
5.757575758,0.4242424242,0.1098121719
5.818181818,0.4242424242,0.1087568727
5.878787879,0.4242424242,0.1077157287
5.939393939,0.4242424242,0.1065707701
6,0.4242424242,0.1055415527
0,0.4848484848,1
0.06060606061,0.4848484848,0.9985147617
0.1212121212,0.4848484848,0.9940658081
0.1818181818,0.4848484848,0.9866420424
0.2424242424,0.4848484848,0.9762416333
0.303030303,0.4848484848,0.9626825225
0.3636363636,0.4848484848,0.9450943259
0.4242424242,0.4848484848,0.9216101385
0.4848484848,0.4848484848,0.8935868562
0.5454545455,0.4848484848,0.8587676645
0.6060606061,0.4848484848,0.8203301603
0.6666666667,0.4848484848,0.7800942349
0.7272727273,0.4848484848,0.7390792159
0.7878787879,0.4848484848,0.6992404981
0.8484848485,0.4848484848,0.6641062256
0.9090909091,0.4848484848,0.6287277882
0.9696969697,0.4848484848,0.5958582534
1.03030303,0.4848484848,0.566411775
1.090909091,0.4848484848,0.5385011721
1.151515152,0.4848484848,0.5125864582
1.212121212,0.4848484848,0.4879730203
1.272727273,0.4848484848,0.4664443662
1.333333333,0.4848484848,0.4461421649
1.393939394,0.4848484848,0.4267833429
1.454545455,0.4848484848,0.4088699812
1.515151515,0.4848484848,0.3927439531
1.575757576,0.4848484848,0.3784136123
1.636363636,0.4848484848,0.3651724478
1.696969697,0.4848484848,0.3521566124
1.757575758,0.4848484848,0.3401552424
1.818181818,0.4848484848,0.3285591703
1.878787879,0.4848484848,0.3182603383
1.939393939,0.4848484848,0.3085538452
2,0.4848484848,0.299473135
2.060606061,0.4848484848,0.2910042065
2.121212121,0.4848484848,0.2825584508
2.181818182,0.4848484848,0.2745512117
2.242424242,0.4848484848,0.2671605195
2.303030303,0.4848484848,0.2603014864
2.363636364,0.4848484848,0.2533229777
2.424242424,0.4848484848,0.2471704273
2.484848485,0.4848484848,0.2413676592
2.545454545,0.4848484848,0.2358813726
2.606060606,0.4848484848,0.2306711021
2.666666667,0.4848484848,0.2256506471
2.727272727,0.4848484848,0.2209540543
2.787878788,0.4848484848,0.2162914112
2.848484848,0.4848484848,0.2121321518
2.909090909,0.4848484848,0.2078793554
2.96969697,0.4848484848,0.203765225
3.03030303,0.4848484848,0.2001965956
3.090909091,0.4848484848,0.1965651524
3.151515152,0.4848484848,0.1929578306
3.212121212,0.4848484848,0.1895509803
3.272727273,0.4848484848,0.186079183
3.333333333,0.4848484848,0.1827453917
3.393939394,0.4848484848,0.1796580369
3.454545455,0.4848484848,0.1765431351
3.515151515,0.4848484848,0.1734249052
3.575757576,0.4848484848,0.1706329644
3.636363636,0.4848484848,0.1678795158
3.696969697,0.4848484848,0.1653635579
3.757575758,0.4848484848,0.1627563936
3.818181818,0.4848484848,0.1603325744
3.878787879,0.4848484848,0.1577861099
3.939393939,0.4848484848,0.1555131211
4,0.4848484848,0.1532129437
4.060606061,0.4848484848,0.1511518572
4.121212121,0.4848484848,0.1491605103
4.181818182,0.4848484848,0.1471859813
4.242424242,0.4848484848,0.1454104394
4.303030303,0.4848484848,0.1435353909
4.363636364,0.4848484848,0.1417013231
4.424242424,0.4848484848,0.1397565257
4.484848485,0.4848484848,0.137947343
4.545454545,0.4848484848,0.1363031493
4.606060606,0.4848484848,0.1347387111
4.666666667,0.4848484848,0.1330773219
4.727272727,0.4848484848,0.1316128244
4.787878788,0.4848484848,0.1301645267
4.848484848,0.4848484848,0.1287125916
4.909090909,0.4848484848,0.1273651987
4.96969697,0.4848484848,0.1260192288
5.03030303,0.4848484848,0.1248339075
5.090909091,0.4848484848,0.1233516971
5.151515152,0.4848484848,0.1220042399
5.212121212,0.4848484848,0.1207057713
5.272727273,0.4848484848,0.1193340093
5.333333333,0.4848484848,0.1182546919
5.393939394,0.4848484848,0.116849302
5.454545455,0.4848484848,0.1156436287
5.515151515,0.4848484848,0.1144061203
5.575757576,0.4848484848,0.1132383673
5.636363636,0.4848484848,0.1121116129
5.696969697,0.4848484848,0.1109407579
5.757575758,0.4848484848,0.1098255298
5.818181818,0.4848484848,0.1087147824
5.878787879,0.4848484848,0.107646462
5.939393939,0.4848484848,0.1065698515
6,0.4848484848,0.1055474364
0,0.5454545455,1
0.06060606061,0.5454545455,0.9985863512
0.1212121212,0.5454545455,0.9943506106
0.1818181818,0.5454545455,0.9872875646
0.2424242424,0.5454545455,0.9773706069
0.303030303,0.5454545455,0.9645017664
0.3636363636,0.5454545455,0.948268692
0.4242424242,0.5454545455,0.9262493406
0.4848484848,0.5454545455,0.9000806882
0.5454545455,0.5454545455,0.8674803178
0.6060606061,0.5454545455,0.8315060414
0.6666666667,0.5454545455,0.7915741572
0.7272727273,0.5454545455,0.7517164489
0.7878787879,0.5454545455,0.7117727616
0.8484848485,0.5454545455,0.6756843263
0.9090909091,0.5454545455,0.6399160354
0.9696969697,0.5454545455,0.6053708293
1.03030303,0.5454545455,0.5758944789
1.090909091,0.5454545455,0.5473574581
1.151515152,0.5454545455,0.5200761062
1.212121212,0.5454545455,0.4947167355
1.272727273,0.5454545455,0.4717650486
1.333333333,0.5454545455,0.4507369081
1.393939394,0.5454545455,0.4309807525
1.454545455,0.5454545455,0.4126198777
1.515151515,0.5454545455,0.3961217272
1.575757576,0.5454545455,0.3810491306
1.636363636,0.5454545455,0.3676439614
1.696969697,0.5454545455,0.354368109
1.757575758,0.5454545455,0.3421881762
1.818181818,0.5454545455,0.3306146108
1.878787879,0.5454545455,0.3195216452
1.939393939,0.5454545455,0.3098627745
2,0.5454545455,0.3003790654
2.060606061,0.5454545455,0.2918640052
2.121212121,0.5454545455,0.2835444722
2.181818182,0.5454545455,0.2753550591
2.242424242,0.5454545455,0.2680751424
2.303030303,0.5454545455,0.2608706467
2.363636364,0.5454545455,0.2538274945
2.424242424,0.5454545455,0.2475668228
2.484848485,0.5454545455,0.2419828956
2.545454545,0.5454545455,0.2363436459
2.606060606,0.5454545455,0.2311715464
2.666666667,0.5454545455,0.2261024622
2.727272727,0.5454545455,0.2212009523
2.787878788,0.5454545455,0.2166745853
2.848484848,0.5454545455,0.2123982729
2.909090909,0.5454545455,0.2080761733
2.96969697,0.5454545455,0.2040084338
3.03030303,0.5454545455,0.200408695
3.090909091,0.5454545455,0.1968195874
3.151515152,0.5454545455,0.1933493078
3.212121212,0.5454545455,0.1898143634
3.272727273,0.5454545455,0.1864203492
3.333333333,0.5454545455,0.1829637206
3.393939394,0.5454545455,0.1797908975
3.454545455,0.5454545455,0.1767486387
3.515151515,0.5454545455,0.1736909636
3.575757576,0.5454545455,0.1708189377
3.636363636,0.5454545455,0.1680392015
3.696969697,0.5454545455,0.1655583261
3.757575758,0.5454545455,0.1629465432
3.818181818,0.5454545455,0.1603779617
3.878787879,0.5454545455,0.1579137135
3.939393939,0.5454545455,0.1555849228
4,0.5454545455,0.1533913744
4.060606061,0.5454545455,0.1511150307
4.121212121,0.5454545455,0.149112366
4.181818182,0.5454545455,0.1471766212
4.242424242,0.5454545455,0.1453683198
4.303030303,0.5454545455,0.1435559677
4.363636364,0.5454545455,0.1416151137
4.424242424,0.5454545455,0.13968767
4.484848485,0.5454545455,0.1379606421
4.545454545,0.5454545455,0.1362814935
4.606060606,0.5454545455,0.1347099647
4.666666667,0.5454545455,0.1330845535
4.727272727,0.5454545455,0.1316260866
4.787878788,0.5454545455,0.1301861977
4.848484848,0.5454545455,0.1287079376
4.909090909,0.5454545455,0.1272665751
4.96969697,0.5454545455,0.1260117198
5.03030303,0.5454545455,0.124728222
5.090909091,0.5454545455,0.123286504
5.151515152,0.5454545455,0.121926014
5.212121212,0.5454545455,0.120623287
5.272727273,0.5454545455,0.1193360611
5.333333333,0.5454545455,0.1181430479
5.393939394,0.5454545455,0.1168050533
5.454545455,0.5454545455,0.1155736788
5.515151515,0.5454545455,0.1142778185
5.575757576,0.5454545455,0.1132190514
5.636363636,0.5454545455,0.1120467872
5.696969697,0.5454545455,0.1108337832
5.757575758,0.5454545455,0.1097347012
5.818181818,0.5454545455,0.108651905
5.878787879,0.5454545455,0.1075833374
5.939393939,0.5454545455,0.1064966801
6,0.5454545455,0.1054431986
0,0.6060606061,1
0.06060606061,0.6060606061,0.9986585774
0.1212121212,0.6060606061,0.9946373104
0.1818181818,0.6060606061,0.9879390039
0.2424242424,0.6060606061,0.9785259597
0.303030303,0.6060606061,0.9663161289
0.3636363636,0.6060606061,0.9510963194
0.4242424242,0.6060606061,0.9310052963
0.4848484848,0.6060606061,0.9061402916
0.5454545455,0.6060606061,0.8764433036
0.6060606061,0.6060606061,0.8420377318
0.6666666667,0.6060606061,0.8038068426
0.7272727273,0.6060606061,0.764972126
0.7878787879,0.6060606061,0.7252664465
0.8484848485,0.6060606061,0.6871549451
0.9090909091,0.6060606061,0.6531752061
0.9696969697,0.6060606061,0.6172760604
1.03030303,0.6060606061,0.5854261844
1.090909091,0.6060606061,0.5572428317
1.151515152,0.6060606061,0.5299858063
1.212121212,0.6060606061,0.5034484524
1.272727273,0.6060606061,0.4790215701
1.333333333,0.6060606061,0.4567606661
1.393939394,0.6060606061,0.4363281738
1.454545455,0.6060606061,0.4171681685
1.515151515,0.6060606061,0.400477752
1.575757576,0.6060606061,0.3846134352
1.636363636,0.6060606061,0.370417277
1.696969697,0.6060606061,0.3571393159
1.757575758,0.6060606061,0.3449851862
1.818181818,0.6060606061,0.3327463667
1.878787879,0.6060606061,0.3214086394
1.939393939,0.6060606061,0.3114799813
2,0.6060606061,0.3018781529
2.060606061,0.6060606061,0.2932796614
2.121212121,0.6060606061,0.2847820617
2.181818182,0.6060606061,0.2764496836
2.242424242,0.6060606061,0.268778217
2.303030303,0.6060606061,0.2616847105
2.363636364,0.6060606061,0.2545584788
2.424242424,0.6060606061,0.248141298
2.484848485,0.6060606061,0.2424571062
2.545454545,0.6060606061,0.2368609292
2.606060606,0.6060606061,0.2315834029
2.666666667,0.6060606061,0.2265552893
2.727272727,0.6060606061,0.2217602652
2.787878788,0.6060606061,0.2170181291
2.848484848,0.6060606061,0.2125763897
2.909090909,0.6060606061,0.2084487291
2.96969697,0.6060606061,0.2043279538
3.03030303,0.6060606061,0.2006254565
3.090909091,0.6060606061,0.1971641875
3.151515152,0.6060606061,0.193601769
3.212121212,0.6060606061,0.1900856972
3.272727273,0.6060606061,0.1867204306
3.333333333,0.6060606061,0.183348283
3.393939394,0.6060606061,0.1799614568
3.454545455,0.6060606061,0.1768653294
3.515151515,0.6060606061,0.1738499074
3.575757576,0.6060606061,0.1709136082
3.636363636,0.6060606061,0.1682164132
3.696969697,0.6060606061,0.1657040908
3.757575758,0.6060606061,0.1632063907
3.818181818,0.6060606061,0.1606125175
3.878787879,0.6060606061,0.1580812525
3.939393939,0.6060606061,0.1556950353
4,0.6060606061,0.1534787292
4.060606061,0.6060606061,0.1511525766
4.121212121,0.6060606061,0.1491852481
4.181818182,0.6060606061,0.1472814309
4.242424242,0.6060606061,0.1454294915
4.303030303,0.6060606061,0.1435757724
4.363636364,0.6060606061,0.1416028519
4.424242424,0.6060606061,0.139746319
4.484848485,0.6060606061,0.1379981941
4.545454545,0.6060606061,0.1363153934
4.606060606,0.6060606061,0.1347459992
4.666666667,0.6060606061,0.1331949182
4.727272727,0.6060606061,0.1316567985
4.787878788,0.6060606061,0.1301608794
4.848484848,0.6060606061,0.1286521728
4.909090909,0.6060606061,0.1272518087
4.96969697,0.6060606061,0.1259997114
5.03030303,0.6060606061,0.1246569065
5.090909091,0.6060606061,0.1232005745
5.151515152,0.6060606061,0.1218936385
5.212121212,0.6060606061,0.1205300308
5.272727273,0.6060606061,0.1192700034
5.333333333,0.6060606061,0.1180097508
5.393939394,0.6060606061,0.1167919414
5.454545455,0.6060606061,0.115492591
5.515151515,0.6060606061,0.1142633596
5.575757576,0.6060606061,0.113085101
5.636363636,0.6060606061,0.1119900629
5.696969697,0.6060606061,0.1107981047
5.757575758,0.6060606061,0.1097028246
5.818181818,0.6060606061,0.1086321883
5.878787879,0.6060606061,0.107568471
5.939393939,0.6060606061,0.1064839889
6,0.6060606061,0.1055444745
0,0.6666666667,1
0.06060606061,0.6666666667,0.9987302304
0.1212121212,0.6666666667,0.9949220407
0.1818181818,0.6666666667,0.9885842066
0.2424242424,0.6666666667,0.9796708459
0.303030303,0.6666666667,0.968202636
0.3636363636,0.6666666667,0.9537332481
0.4242424242,0.6666666667,0.9355107209
0.4848484848,0.6666666667,0.9119571204
0.5454545455,0.6666666667,0.8849415294
0.6060606061,0.6666666667,0.8518198946
0.6666666667,0.6666666667,0.8160582797
0.7272727273,0.6666666667,0.7779429215
0.7878787879,0.6666666667,0.7397940075
0.8484848485,0.6666666667,0.6998266253
0.9090909091,0.6666666667,0.6663189606
0.9696969697,0.6666666667,0.6315442944
1.03030303,0.6666666667,0.5968721245
1.090909091,0.6666666667,0.5675625289
1.151515152,0.6666666667,0.540309168
1.212121212,0.6666666667,0.5139112789
1.272727273,0.6666666667,0.4877095643
1.333333333,0.6666666667,0.4647971382
1.393939394,0.6666666667,0.443289544
1.454545455,0.6666666667,0.4232130044
1.515151515,0.6666666667,0.40577632
1.575757576,0.6666666667,0.3894244014
1.636363636,0.6666666667,0.3743975106
1.696969697,0.6666666667,0.3605782484
1.757575758,0.6666666667,0.3479111323
1.818181818,0.6666666667,0.3356543878
1.878787879,0.6666666667,0.3240286351
1.939393939,0.6666666667,0.3135482336
2,0.6666666667,0.3036742851
2.060606061,0.6666666667,0.2949217061
2.121212121,0.6666666667,0.2860968163
2.181818182,0.6666666667,0.2779883644
2.242424242,0.6666666667,0.270105979
2.303030303,0.6666666667,0.2628115002
2.363636364,0.6666666667,0.2555290208
2.424242424,0.6666666667,0.2488943396
2.484848485,0.6666666667,0.2431263993
2.545454545,0.6666666667,0.2375522376
2.606060606,0.6666666667,0.2321578995
2.666666667,0.6666666667,0.2271694258
2.727272727,0.6666666667,0.2222571675
2.787878788,0.6666666667,0.2173782121
2.848484848,0.6666666667,0.2130409329
2.909090909,0.6666666667,0.2087171586
2.96969697,0.6666666667,0.2047758657
3.03030303,0.6666666667,0.2010001865
3.090909091,0.6666666667,0.1974241168
3.151515152,0.6666666667,0.1940002013
3.212121212,0.6666666667,0.1903810889
3.272727273,0.6666666667,0.1869847147
3.333333333,0.6666666667,0.1836063684
3.393939394,0.6666666667,0.1801717388
3.454545455,0.6666666667,0.1770664742
3.515151515,0.6666666667,0.1741817362
3.575757576,0.6666666667,0.1711850507
3.636363636,0.6666666667,0.1684100999
3.696969697,0.6666666667,0.1659424007
3.757575758,0.6666666667,0.1633521411
3.818181818,0.6666666667,0.160804778
3.878787879,0.6666666667,0.1582214556
3.939393939,0.6666666667,0.1559189214
4,0.6666666667,0.1535794525
4.060606061,0.6666666667,0.1513018383
4.121212121,0.6666666667,0.1491808775
4.181818182,0.6666666667,0.14723385
4.242424242,0.6666666667,0.1454190053
4.303030303,0.6666666667,0.143576508
4.363636364,0.6666666667,0.1417071963
4.424242424,0.6666666667,0.1398217208
4.484848485,0.6666666667,0.1379829227
4.545454545,0.6666666667,0.1363432861
4.606060606,0.6666666667,0.1347084379
4.666666667,0.6666666667,0.1331563494
4.727272727,0.6666666667,0.1316872337
4.787878788,0.6666666667,0.1301816879
4.848484848,0.6666666667,0.1286500173
4.909090909,0.6666666667,0.1272433758
4.96969697,0.6666666667,0.125923354
5.03030303,0.6666666667,0.1245960894
5.090909091,0.6666666667,0.1231926306
5.151515152,0.6666666667,0.1218716808
5.212121212,0.6666666667,0.1204826512
5.272727273,0.6666666667,0.1191942431
5.333333333,0.6666666667,0.117990086
5.393939394,0.6666666667,0.116721373
5.454545455,0.6666666667,0.1154740258
5.515151515,0.6666666667,0.1142836819
5.575757576,0.6666666667,0.1130862993
5.636363636,0.6666666667,0.1118817686
5.696969697,0.6666666667,0.1107061849
5.757575758,0.6666666667,0.109577377
5.818181818,0.6666666667,0.1085475977
5.878787879,0.6666666667,0.1075028407
5.939393939,0.6666666667,0.1064551141
6,0.6666666667,0.1054932674
0,0.7272727273,1
0.06060606061,0.7272727273,0.9988003574
0.1212121212,0.7272727273,0.9951999958
0.1818181818,0.7272727273,0.9892146019
0.2424242424,0.7272727273,0.9807754793
0.303030303,0.7272727273,0.9699206952
0.3636363636,0.7272727273,0.9563039371
0.4242424242,0.7272727273,0.9395054036
0.4848484848,0.7272727273,0.9174878595
0.5454545455,0.7272727273,0.8926802588
0.6060606061,0.7272727273,0.8619020506
0.6666666667,0.7272727273,0.8285852582
0.7272727273,0.7272727273,0.7909204371
0.7878787879,0.7272727273,0.7538054894
0.8484848485,0.7272727273,0.7156944853
0.9090909091,0.7272727273,0.678415966
0.9696969697,0.7272727273,0.6459467029
1.03030303,0.7272727273,0.6115845434
1.090909091,0.7272727273,0.5795331244
1.151515152,0.7272727273,0.5515114489
1.212121212,0.7272727273,0.525232466
1.272727273,0.7272727273,0.4992443936
1.333333333,0.7272727273,0.4737820146
1.393939394,0.7272727273,0.4516133916
1.454545455,0.7272727273,0.4306453331
1.515151515,0.7272727273,0.4117313628
1.575757576,0.7272727273,0.3945276439
1.636363636,0.7272727273,0.3792799511
1.696969697,0.7272727273,0.3649004705
